loyalty_id,loyalty_number,loyalty_status,loyalty_count
lo65008,967443,Gold,1
lo65009,824698,VIP,1
lo65010,538816,Elite,1
lo65011,282125,Elite,1
lo65012,436075,Silver,1
lo65013,781599,Silver,1
lo65014,380914,Silver,1
lo65015,172724,Elite,1
lo65016,863728,Silver,1
lo65017,770284,Elite,1
lo65018,460562,Elite,1
lo65019,946873,Elite,1
lo65020,210506,Elite,1
lo65021,863117,Platinum,1
lo65022,610133,Elite,1
lo65023,392198,Elite,1
lo65024,197608,Elite,1
lo65025,760470,Gold,1
lo65026,454973,Elite,1
lo65027,632063,Elite,1
lo65028,863311,Gold,1
lo65029,645641,Elite,1
lo65030,862543,Platinum,1
lo65031,817726,Silver,1
lo65032,404497,Silver,1
lo65033,893178,Silver,1
lo65034,958726,Elite,1
lo65035,828340,Elite,1
lo65036,459141,Silver,1
lo65037,625619,Elite,1
lo65038,662053,Silver,1
lo65039,345714,Platinum,1
lo65040,367291,Gold,1
lo65041,651325,Silver,1
lo65042,883901,Gold,1
lo65043,471922,Silver,1
lo65044,978545,Gold,1
lo65045,849425,Elite,1
lo65046,309064,VIP,1
lo65047,642819,Elite,1
lo65048,602176,Elite,1
lo65049,783896,Elite,1
lo65050,244595,Silver,1
lo65051,573622,Elite,1
lo65052,720178,Elite,1
lo65053,557585,Elite,1
lo65054,416248,Silver,1
lo65055,903785,Silver,1
lo65056,485482,Elite,1
lo65057,628183,Elite,1
lo65058,692729,Silver,1
lo65059,433892,Gold,1
lo65060,653421,Silver,1
lo65061,411219,Elite,1
lo65062,237866,Elite,1
lo65063,598155,Silver,1
lo65064,267306,Elite,1
lo65065,422750,Elite,1
lo65066,513809,Elite,1
lo65067,751885,Elite,1
lo65068,159379,Silver,1
lo65069,250311,Elite,1
lo65070,538741,Elite,1
lo65071,746315,Platinum,1
lo65072,140310,Gold,1
lo65073,147329,Silver,1
lo65074,389763,Silver,1
lo65075,364326,Elite,1
lo65076,987215,Silver,1
lo65077,514050,Elite,1
lo65078,587065,Silver,1
lo65079,975857,Silver,1
lo65080,177297,Elite,1
lo65081,263428,Silver,1
lo65082,107212,Silver,1
lo65083,431648,Silver,1
lo65084,641239,Elite,1
lo65085,409540,Silver,1
lo65086,928548,Elite,1
lo65087,159119,Gold,1
lo65088,951873,Silver,1
lo65089,334143,Silver,1
lo65090,200863,Silver,1
lo65091,123352,Silver,1
lo65092,776547,Gold,1
lo65093,808651,Elite,1
lo65094,121305,Silver,1
lo65095,752729,Elite,1
lo65096,742886,Silver,1
lo65097,374881,Gold,1
lo65098,277594,Silver,1
lo65099,659400,Silver,1
lo65100,806639,Silver,1
lo65101,646369,Elite,1
lo65102,716589,Gold,1
lo65103,482068,Elite,1
lo65104,912806,Silver,1
lo65105,717308,Gold,1
lo65106,358025,Elite,1
lo65107,567875,Elite,1
lo65108,299227,Silver,1
lo65109,692779,Silver,1
lo65110,368261,Silver,1
lo65111,995048,Gold,1
lo65112,876729,Elite,1
lo65113,528042,Silver,1
lo65114,649223,Gold,1
lo65115,269017,Elite,1
lo65116,559154,Silver,1
lo65117,922185,Gold,1
lo65118,301112,Silver,1
lo65119,422934,Elite,1
lo65120,882282,Gold,1
lo65121,164973,Elite,1
lo65122,384390,Elite,1
lo65123,528887,Silver,1
lo65124,186235,Silver,1
lo65125,862666,Silver,1
lo65126,348441,Elite,1
lo65127,443242,Silver,1
lo65128,880959,Elite,1
lo65129,395912,Gold,1
lo65130,670769,Silver,1
lo65131,854828,Elite,1
lo65132,378267,Silver,1
lo65133,523642,Silver,1
lo65134,435147,Silver,1
lo65135,562405,Elite,1
lo65136,647726,Elite,1
lo65137,148942,Silver,1
lo65138,820937,Silver,1
lo65139,670395,Silver,1
lo65140,460025,Silver,1
lo65141,144356,Silver,1
lo65142,965116,Silver,1
lo65143,934336,Silver,1
lo65144,460272,Elite,1
lo65145,289018,Silver,1
lo65146,138264,Silver,1
lo65147,780569,Elite,1
lo65148,837499,Silver,1
lo65149,412162,Silver,1
lo65150,699873,Platinum,1
lo65151,177638,VIP,1
lo65152,569833,Silver,1
lo65153,657207,Elite,1
lo65154,684096,Gold,1
lo65155,923438,Silver,1
lo65156,941648,Gold,1
lo65157,984357,Silver,1
lo65158,456433,Silver,1
lo65159,129515,Silver,1
lo65160,990921,Silver,1
lo65161,858352,Elite,1
lo65162,781947,Silver,1
lo65163,489902,Elite,1
lo65164,311328,Elite,1
lo65165,228273,Gold,1
lo65166,506931,Elite,1
lo65167,117456,Silver,1
lo65168,823740,Elite,1
lo65169,802464,Gold,1
lo65170,468373,Gold,1
lo65171,785323,Silver,1
lo65172,593386,Elite,1
lo65173,382201,Silver,1
lo65174,751273,Elite,1
lo65175,449402,Silver,1
lo65176,531553,Silver,1
lo65177,708458,Silver,1
lo65178,621006,Elite,1
lo65179,620042,Silver,1
lo65180,494497,Silver,1
lo65181,326864,Silver,1
lo65182,433417,Silver,1
lo65183,993471,Elite,1
lo65184,816981,Elite,1
lo65185,284104,VIP,1
lo65186,526675,VIP,1
lo65187,972531,Silver,1
lo65188,732619,Silver,1
lo65189,678859,Elite,1
lo65190,291830,Silver,1
lo65191,210994,Elite,1
lo65192,841375,Silver,1
lo65193,213968,Elite,1
lo65194,545997,Elite,1
lo65195,676167,Gold,1
lo65196,858427,Silver,1
lo65197,779539,Silver,1
lo65198,520740,Elite,1
lo65199,134279,Elite,1
lo65200,437825,Elite,1
lo65201,272446,Gold,1
lo65202,783526,Silver,1
lo65203,661088,Gold,1
lo65204,604739,Silver,1
lo65205,726186,Silver,1
lo65206,682842,Elite,1
lo65207,816609,Elite,1
lo65208,180013,Elite,1
lo65209,678460,Gold,1
lo65210,373556,Platinum,1
lo65211,193492,Silver,1
lo65212,653847,Silver,1
lo65213,165741,Elite,1
lo65214,581427,Gold,1
lo65215,606274,Gold,1
lo65216,626225,Silver,1
lo65217,200134,Silver,1
lo65218,263237,Elite,1
lo65219,635249,Elite,1
lo65220,113804,Gold,1
lo65221,607847,Elite,1
lo65222,649932,Silver,1
lo65223,963964,Platinum,1
lo65224,643854,Silver,1
lo65225,247718,Gold,1
lo65226,705490,Elite,1
lo65227,517540,Gold,1
lo65228,478750,Silver,1
lo65229,835185,Silver,1
lo65230,702800,Elite,1
lo65231,388478,Silver,1
lo65232,532592,Elite,1
lo65233,388225,Gold,1
lo65234,435852,Silver,1
lo65235,356969,Elite,1
lo65236,362747,Elite,1
lo65237,996977,Elite,1
lo65238,314108,Elite,1
lo65239,105669,Elite,1
lo65240,922077,Silver,1
lo65241,522507,Silver,1
lo65242,100018,Elite,1
lo65243,614061,Elite,1
lo65244,233971,Silver,1
lo65245,535593,Elite,1
lo65246,954973,Silver,1
lo65247,460382,Elite,1
lo65248,919894,Silver,1
lo65249,583271,Elite,1
lo65250,542287,Gold,1
lo65251,277145,Silver,1
lo65252,983151,Elite,1
lo65253,620865,Silver,1
lo65254,386079,Silver,1
lo65255,499438,Silver,1
lo65256,796792,Elite,1
lo65257,233782,Silver,1
lo65258,298410,Elite,1
lo65259,936324,Elite,1
lo65260,605570,Silver,1
lo65261,814825,Silver,1
lo65262,492367,Silver,1
lo65263,852574,Gold,1
lo65264,360913,Elite,1
lo65265,539144,Elite,1
lo65266,375665,Elite,1
lo65267,510182,Elite,1
lo65268,134598,Gold,1
lo65269,556534,Elite,1
lo65270,190038,Silver,1
lo65271,793264,Elite,1
lo65272,415317,Gold,1
lo65273,696313,Silver,1
lo65274,745811,Platinum,1
lo65275,461199,Elite,1
lo65276,809558,Elite,1
lo65277,122577,Elite,1
lo65278,766237,Gold,1
lo65279,897074,Silver,1
lo65280,638202,Silver,1
lo65281,533087,Gold,1
lo65282,621197,Silver,1
lo65283,892761,Elite,1
lo65284,584881,Elite,1
lo65285,852003,Silver,1
lo65286,243272,Gold,1
lo65287,263474,Gold,1
lo65288,313848,Silver,1
lo65289,489279,Elite,1
lo65290,506361,Elite,1
lo65291,205256,Silver,1
lo65292,884657,Elite,1
lo65293,632892,Silver,1
lo65294,894041,Silver,1
lo65295,116789,Elite,1
lo65296,142819,Elite,1
lo65297,532376,Silver,1
lo65298,841196,Silver,1
lo65299,363199,Gold,1
lo65300,242288,Gold,1
lo65301,241675,Silver,1
lo65302,138268,Elite,1
lo65303,268295,Silver,1
lo65304,610924,Elite,1
lo65305,878666,Silver,1
lo65306,960913,Gold,1
lo65307,221413,Elite,1
lo65308,277033,Silver,1
lo65309,519596,Elite,1
lo65310,529475,Elite,1
lo65311,493247,Elite,1
lo65312,146763,Silver,1
lo65313,795838,Silver,1
lo65314,577529,Elite,1
lo65315,776829,Silver,1
lo65316,586100,Silver,1
lo65317,761171,Elite,1
lo65318,261822,Silver,1
lo65319,796104,Elite,1
lo65320,753456,Elite,1
lo65321,370823,Silver,1
lo65322,802519,Silver,1
lo65323,711285,Elite,1
lo65324,109023,Elite,1
lo65325,999248,Bronze,1
lo65326,735878,Silver,1
lo65327,660447,Gold,1
lo65328,872410,Gold,1
lo65329,637248,Elite,1
lo65330,513480,Gold,1
lo65331,469356,Elite,1
lo65332,719378,Silver,1
lo65333,834270,Silver,1
lo65334,801435,Elite,1
lo65335,691796,Elite,1
lo65336,248011,Gold,1
lo65337,331347,Silver,1
lo65338,907979,Gold,1
lo65339,798040,Silver,1
lo65340,684414,Gold,1
lo65341,751616,VIP,1
lo65342,296894,Elite,1
lo65343,643332,Gold,1
lo65344,298249,Silver,1
lo65345,408979,Silver,1
lo65346,648653,Silver,1
lo65347,172983,Silver,1
lo65348,188585,Silver,1
lo65349,759566,Gold,1
lo65350,481857,Elite,1
lo65351,621747,Silver,1
lo65352,605723,Silver,1
lo65353,984233,Gold,1
lo65354,359029,Elite,1
lo65355,657636,Elite,1
lo65356,328628,Elite,1
lo65357,646299,Silver,1
lo65358,282647,Silver,1
lo65359,526022,Elite,1
lo65360,688377,Elite,1
lo65361,452704,Silver,1
lo65362,189822,Elite,1
lo65363,205445,VIP,1
lo65364,623179,Elite,1
lo65365,415772,Silver,1
lo65366,176142,Gold,1
lo65367,286370,Gold,1
lo65368,353061,Elite,1
lo65369,271820,Elite,1
lo65370,517868,Elite,1
lo65371,411438,Silver,1
lo65372,259518,Elite,1
lo65373,774427,Silver,1
lo65374,495754,Silver,1
lo65375,426414,Silver,1
lo65376,483432,Silver,1
lo65377,726917,Elite,1
lo65378,684889,Elite,1
lo65379,643828,Elite,1
lo65380,703104,Elite,1
lo65381,633045,Elite,1
lo65382,836905,Silver,1
lo65383,152988,Silver,1
lo65384,392993,Silver,1
lo65385,439192,Gold,1
lo65386,940582,Gold,1
lo65387,996717,Silver,1
lo65388,842390,Silver,1
lo65389,111521,Elite,1
lo65390,919176,Elite,1
lo65391,302395,Elite,1
lo65392,689389,Silver,1
lo65393,471508,Silver,1
lo65394,348585,Silver,1
lo65395,772682,Elite,1
lo65396,212449,Elite,1
lo65397,250861,Elite,1
lo65398,817191,Elite,1
lo65399,283600,Gold,1
lo65400,874363,Gold,1
lo65401,135369,Gold,1
lo65402,656411,Platinum,1
lo65403,417208,Gold,1
lo65404,631853,Elite,1
lo65405,916208,Elite,1
lo65406,600541,Elite,1
lo65407,768313,Silver,1
lo65408,354083,Silver,1
lo65409,875816,Silver,1
lo65410,377559,Silver,1
lo65411,851086,Silver,1
lo65412,535202,Silver,1
lo65413,363018,Silver,1
lo65414,378042,Gold,1
lo65415,519442,Silver,1
lo65416,594636,Gold,1
lo65417,952096,Silver,1
lo65418,217497,Gold,1
lo65419,708172,Elite,1
lo65420,276926,Gold,1
lo65421,243961,Elite,1
lo65422,696415,Silver,1
lo65423,877578,Elite,1
lo65424,181033,Silver,1
lo65425,595305,Gold,1
lo65426,357642,Elite,1
lo65427,872903,Silver,1
lo65428,892250,Gold,1
lo65429,388236,Elite,1
lo65430,900438,Elite,1
lo65431,184405,Silver,1
lo65432,663822,Elite,1
lo65433,138981,Silver,1
lo65434,633006,Gold,1
lo65435,248452,Gold,1
lo65436,490223,Gold,1
lo65437,592416,Silver,1
lo65438,521267,Silver,1
lo65439,798832,Silver,1
lo65440,299485,Silver,1
lo65441,913500,Silver,1
lo65442,943755,Elite,1
lo65443,661054,Platinum,1
lo65444,433124,Silver,1
lo65445,130086,Silver,1
lo65446,102789,Elite,1
lo65447,845406,Elite,1
lo65448,723154,Silver,1
lo65449,137067,Elite,1
lo65450,381835,Silver,1
lo65451,779657,Elite,1
lo65452,720922,Elite,1
lo65453,580586,Silver,1
lo65454,324548,Silver,1
lo65455,203607,Platinum,1
lo65456,296148,Elite,1
lo65457,956477,Elite,1
lo65458,788292,Silver,1
lo65459,104673,Elite,1
lo65460,874612,Gold,1
lo65461,812282,Elite,1
lo65462,347704,Elite,1
lo65463,299114,Gold,1
lo65464,994430,VIP,1
lo65465,920343,Silver,1
lo65466,256013,Silver,1
lo65467,296264,Elite,1
lo65468,541382,Gold,1
lo65469,822807,Silver,1
lo65470,874144,Silver,1
lo65471,537107,VIP,1
lo65472,689585,Elite,1
lo65473,159817,Elite,1
lo65474,632126,Elite,1
lo65475,697142,Silver,1
lo65476,181693,Silver,1
lo65477,622410,Silver,1
lo65478,273760,Elite,1
lo65479,985578,VIP,1
lo65480,402854,Silver,1
lo65481,895628,Elite,1
lo65482,501063,Silver,1
lo65483,828915,Silver,1
lo65484,172716,Elite,1
lo65485,627463,Silver,1
lo65486,620043,Silver,1
lo65487,429954,Silver,1
lo65488,892066,Silver,1
lo65489,845260,Silver,1
lo65490,290111,Elite,1
lo65491,316644,Silver,1
lo65492,264723,Silver,1
lo65493,964738,Gold,1
lo65494,541489,Silver,1
lo65495,112522,Elite,1
lo65496,586656,Gold,1
lo65497,582373,Elite,1
lo65498,118334,Gold,1
lo65499,592185,Silver,1
lo65500,142016,Elite,1
lo65501,614307,Elite,1
lo65502,409199,Gold,1
lo65503,448751,Elite,1
lo65504,495887,Gold,1
lo65505,547336,Gold,1
lo65506,870802,Gold,1
lo65507,981366,Silver,1
lo65508,315019,Silver,1
lo65509,717772,Silver,1
lo65510,114753,Silver,1
lo65511,423017,Silver,1
lo65512,659425,Silver,1
lo65513,621399,Silver,1
lo65514,641442,Elite,1
lo65515,337932,Silver,1
lo65516,650646,Silver,1
lo65517,357679,Elite,1
lo65518,268293,Elite,1
lo65519,209405,Gold,1
lo65520,421373,Gold,1
lo65521,706756,Silver,1
lo65522,112132,Elite,1
lo65523,663243,Elite,1
lo65524,513459,Elite,1
lo65525,615932,Gold,1
lo65526,817781,Gold,1
lo65527,291054,Silver,1
lo65528,954293,Elite,1
lo65529,757034,Gold,1
lo65530,294039,Silver,1
lo65531,689112,Bronze,1
lo65532,991054,Bronze,1
lo65533,500884,Bronze,1
lo65534,247721,Bronze,1
lo65535,418854,Elite,1
lo65536,154416,Bronze,1
lo65537,808699,Bronze,1
lo65538,225053,Bronze,1
lo65539,457525,Bronze,1
lo65540,905478,Elite,1
lo65541,745850,Bronze,1
lo65542,957154,Bronze,1
lo65543,345840,Silver,1
lo65544,961331,Bronze,1
lo65545,914538,Bronze,1
lo65546,463298,Bronze,1
lo65547,849254,Bronze,1
lo65548,583820,Gold,1
lo65549,664026,Gold,1
lo65550,244801,Gold,1
lo65551,196469,Silver,1
lo65552,859829,Elite,1
lo65553,959332,Silver,1
lo65554,228780,Silver,1
lo65555,775158,Bronze,1
lo65556,958142,Silver,1
lo65557,723055,Bronze,1
lo65558,299172,Bronze,1
lo65559,234888,Bronze,1
lo65560,797746,Bronze,1
lo65561,866554,Bronze,1
lo65562,804070,Gold,1
lo65563,112806,Bronze,1
lo65564,177845,Platinum,1
lo65565,749857,Bronze,1
lo65566,922926,Bronze,1
lo65567,782312,Bronze,1
lo65568,354859,Gold,1
lo65569,922410,Gold,1
lo65570,646039,Bronze,1
lo65571,890117,Bronze,1
lo65572,304942,Bronze,1
lo65573,360537,Gold,1
lo65574,676427,Bronze,1
lo65575,649194,Elite,1
lo65576,733603,Bronze,1
lo65577,681076,Gold,1
lo65578,624717,Elite,1
lo65579,572088,Bronze,1
lo65580,373687,Gold,1
lo65581,780150,Gold,1
lo65582,634751,Bronze,1
lo65583,471098,Bronze,1
lo65584,360524,Elite,1
lo65585,772025,Silver,1
lo65586,466730,Bronze,1
lo65587,739988,Bronze,1
lo65588,170018,Bronze,1
lo65589,753101,Bronze,1
lo65590,644434,Bronze,1
lo65591,892850,Elite,1
lo65592,634769,Bronze,1
lo65593,398121,Bronze,1
lo65594,928634,Bronze,1
lo65595,938108,Silver,1
lo65596,422787,Bronze,1
lo65597,515390,Bronze,1
lo65598,650621,Gold,1
lo65599,422575,Gold,1
lo65600,846663,Bronze,1
lo65601,933359,Silver,1
lo65602,130434,Bronze,1
lo65603,818991,Bronze,1
lo65604,163815,Bronze,1
lo65605,172789,Bronze,1
lo65606,543036,Elite,1
lo65607,784838,Elite,1
lo65608,306361,Gold,1
lo65609,288634,Bronze,1
lo65610,193419,Bronze,1
lo65611,318324,Gold,1
lo65612,315324,Silver,1
lo65613,446991,Bronze,1
lo65614,863847,Elite,1
lo65615,263028,Gold,1
lo65616,159400,Bronze,1
lo65617,720652,Bronze,1
lo65618,237502,Bronze,1
lo65619,132167,Bronze,1
lo65620,142542,Silver,1
lo65621,497102,Bronze,1
lo65622,621517,Bronze,1
lo65623,194709,Bronze,1
lo65624,497235,Bronze,1
lo65625,795946,Bronze,1
lo65626,914411,Bronze,1
lo65627,253479,Bronze,1
lo65628,638264,Bronze,1
lo65629,193928,Gold,1
lo65630,399336,Elite,1
lo65631,499780,Bronze,1
lo65632,902015,Bronze,1
lo65633,225622,Bronze,1
lo65634,867300,Bronze,1
lo65635,512086,Bronze,1
lo65636,325785,Gold,1
lo65637,729154,Bronze,1
lo65638,874571,Bronze,1
lo65639,411392,Bronze,1
lo65640,618001,Bronze,1
lo65641,538422,Silver,1
lo65642,695916,Bronze,1
lo65643,203549,Bronze,1
lo65644,555092,Bronze,1
lo65645,995461,Bronze,1
lo65646,255836,Bronze,1
lo65647,508011,Bronze,1
lo65648,426994,Bronze,1
lo65649,227581,Bronze,1
lo65650,233774,Silver,1
lo65651,844768,Bronze,1
lo65652,697905,Bronze,1
lo65653,726263,Bronze,1
lo65654,729115,Elite,1
lo65655,624769,Silver,1
lo65656,380915,Bronze,1
lo65657,304691,Bronze,1
lo65658,441836,Bronze,1
lo65659,992245,Bronze,1
lo65660,584971,Bronze,1
lo65661,665519,Bronze,1
lo65662,282532,Bronze,1
lo65663,570493,Silver,1
lo65664,825149,Bronze,1
lo65665,507244,Bronze,1
lo65666,108903,Gold,1
lo65667,891815,Bronze,1
lo65668,186476,Gold,1
lo65669,770362,Gold,1
lo65670,950915,Bronze,1
lo65671,466280,Elite,1
lo65672,393329,Bronze,1
lo65673,476779,Bronze,1
lo65674,675464,Bronze,1
lo65675,693926,Bronze,1
lo65676,146572,Bronze,1
lo65677,299830,Bronze,1
lo65678,740090,Platinum,1
lo65679,264181,Bronze,1
lo65680,547989,Elite,1
lo65681,190656,Bronze,1
lo65682,739987,Bronze,1
lo65683,251641,Bronze,1
lo65684,280806,Gold,1
lo65685,216725,Bronze,1
lo65686,710051,Bronze,1
lo65687,432920,Silver,1
lo65688,663676,Bronze,1
lo65689,486173,Bronze,1
lo65690,492620,Bronze,1
lo65691,948127,Elite,1
lo65692,417067,Bronze,1
lo65693,875796,Bronze,1
lo65694,502861,Bronze,1
lo65695,958876,Bronze,1
lo65696,819247,Bronze,1
lo65697,375017,Silver,1
lo65698,383709,Bronze,1
lo65699,761394,Gold,1
lo65700,856654,Bronze,1
lo65701,402152,Silver,1
lo65702,918156,Gold,1
lo65703,557880,Bronze,1
lo65704,559157,Elite,1
lo65705,160383,Elite,1
lo65706,662276,Bronze,1
lo65707,220643,Gold,1
lo65708,967441,Bronze,1
lo65709,296089,Bronze,1
lo65710,669947,Gold,1
lo65711,550210,Gold,1
lo65712,846718,Bronze,1
lo65713,795393,Bronze,1
lo65714,475172,Bronze,1
lo65715,473208,Silver,1
lo65716,311222,Bronze,1
lo65717,820989,Bronze,1
lo65718,119997,Bronze,1
lo65719,580236,Bronze,1
lo65720,836665,Bronze,1
lo65721,504165,Bronze,1
lo65722,793126,Bronze,1
lo65723,933028,Bronze,1
lo65724,591562,Bronze,1
lo65725,552902,Gold,1
lo65726,979520,Elite,1
lo65727,141758,Gold,1
lo65728,158794,Silver,1
lo65729,504563,Bronze,1
lo65730,249394,Bronze,1
lo65731,490439,Silver,1
lo65732,501126,Bronze,1
lo65733,601167,Bronze,1
lo65734,565040,Bronze,1
lo65735,776375,Bronze,1
lo65736,389514,Elite,1
lo65737,519701,Bronze,1
lo65738,471583,Gold,1
lo65739,774226,Gold,1
lo65740,306809,Silver,1
lo65741,836374,Elite,1
lo65742,180526,Silver,1
lo65743,761715,Bronze,1
lo65744,622094,Bronze,1
lo65745,434488,Bronze,1
lo65746,599144,Elite,1
lo65747,836325,Bronze,1
lo65748,439566,Bronze,1
lo65749,926224,Silver,1
lo65750,574668,Gold,1
lo65751,783385,Elite,1
lo65752,652528,Bronze,1
lo65753,718031,Gold,1
lo65754,956858,Bronze,1
lo65755,151607,Elite,1
lo65756,172982,Gold,1
lo65757,804557,Bronze,1
lo65758,145666,Elite,1
lo65759,316365,Bronze,1
lo65760,201475,VIP,1
lo65761,500032,Bronze,1
lo65762,468432,Bronze,1
lo65763,594926,Bronze,1
lo65764,754539,Silver,1
lo65765,736414,Bronze,1
lo65766,627601,Bronze,1
lo65767,170368,Bronze,1
lo65768,371054,Bronze,1
lo65769,630869,Bronze,1
lo65770,234670,Elite,1
lo65771,467757,Elite,1
lo65772,372997,Gold,1
lo65773,600884,Bronze,1
lo65774,386364,Bronze,1
lo65775,111281,Elite,1
lo65776,744151,Bronze,1
lo65777,665783,Bronze,1
lo65778,693393,Bronze,1
lo65779,644268,Bronze,1
lo65780,672051,Gold,1
lo65781,557123,Bronze,1
lo65782,458750,Bronze,1
lo65783,819055,Gold,1
lo65784,269712,Elite,1
lo65785,285643,Bronze,1
lo65786,283542,Bronze,1
lo65787,125025,Bronze,1
lo65788,202028,Silver,1
lo65789,820444,Bronze,1
lo65790,502036,Elite,1
lo65791,286417,Bronze,1
lo65792,457841,Bronze,1
lo65793,895725,Gold,1
lo65794,317926,Silver,1
lo65795,119198,Bronze,1
lo65796,533187,Bronze,1
lo65797,898255,Bronze,1
lo65798,771449,Bronze,1
lo65799,151870,Bronze,1
lo65800,339541,Bronze,1
lo65801,186537,Gold,1
lo65802,691700,Bronze,1
lo65803,170070,Bronze,1
lo65804,832563,Bronze,1
lo65805,789247,Bronze,1
lo65806,363866,Gold,1
lo65807,158336,Gold,1
lo65808,916821,Bronze,1
lo65809,276648,Bronze,1
lo65810,426192,Bronze,1
lo65811,428274,Silver,1
lo65812,475987,Bronze,1
lo65813,698804,Bronze,1
lo65814,779341,Bronze,1
lo65815,792698,Bronze,1
lo65816,450627,Bronze,1
lo65817,354640,Gold,1
lo65818,454713,Bronze,1
lo65819,769238,Bronze,1
lo65820,719260,Bronze,1
lo65821,908119,Bronze,1
lo65822,856425,Bronze,1
lo65823,838608,Gold,1
lo65824,211697,Bronze,1
lo65825,176728,Bronze,1
lo65826,628505,Bronze,1
lo65827,658751,Silver,1
lo65828,776116,Bronze,1
lo65829,473255,Bronze,1
lo65830,754936,Bronze,1
lo65831,476431,Bronze,1
lo65832,188671,Bronze,1
lo65833,519791,Bronze,1
lo65834,305798,Bronze,1
lo65835,511541,Elite,1
lo65836,470660,Silver,1
lo65837,847229,Silver,1
lo65838,996407,Silver,1
lo65839,736373,Gold,1
lo65840,929455,Elite,1
lo65841,951772,Gold,1
lo65842,945566,Bronze,1
lo65843,376727,Bronze,1
lo65844,101289,Bronze,1
lo65845,590208,Silver,1
lo65846,907854,Bronze,1
lo65847,324319,Gold,1
lo65848,123941,Bronze,1
lo65849,603543,Silver,1
lo65850,221906,Bronze,1
lo65851,261966,Bronze,1
lo65852,364778,Silver,1
lo65853,171192,Gold,1
lo65854,852914,Bronze,1
lo65855,360485,Silver,1
lo65856,767089,Bronze,1
lo65857,101363,Bronze,1
lo65858,266604,Bronze,1
lo65859,793549,Elite,1
lo65860,300368,Bronze,1
lo65861,910597,Elite,1
lo65862,831353,Bronze,1
lo65863,911843,Bronze,1
lo65864,941882,Elite,1
lo65865,780528,Silver,1
lo65866,579283,Gold,1
lo65867,973505,Bronze,1
lo65868,995734,Bronze,1
lo65869,121178,Elite,1
lo65870,667167,Bronze,1
lo65871,268138,Bronze,1
lo65872,373010,Gold,1
lo65873,763151,Bronze,1
lo65874,602309,Elite,1
lo65875,754292,Bronze,1
lo65876,664041,Elite,1
lo65877,767303,Bronze,1
lo65878,189901,Bronze,1
lo65879,982578,Bronze,1
lo65880,225774,Bronze,1
lo65881,684166,Gold,1
lo65882,860000,Silver,1
lo65883,955007,Elite,1
lo65884,369682,Bronze,1
lo65885,893731,Platinum,1
lo65886,357074,Bronze,1
lo65887,341942,Bronze,1
lo65888,780504,Silver,1
lo65889,310149,Elite,1
lo65890,845279,Bronze,1
lo65891,369084,Bronze,1
lo65892,787714,Bronze,1
lo65893,659490,Bronze,1
lo65894,902510,Gold,1
lo65895,527344,Bronze,1
lo65896,691917,Silver,1
lo65897,373888,Bronze,1
lo65898,705113,Elite,1
lo65899,502212,Silver,1
lo65900,967533,Gold,1
lo65901,686015,Elite,1
lo65902,447801,Bronze,1
lo65903,513285,Platinum,1
lo65904,943733,Bronze,1
lo65905,840984,Bronze,1
lo65906,477599,Elite,1
lo65907,258408,Elite,1
lo65908,829863,Silver,1
lo65909,337842,Elite,1
lo65910,809207,Bronze,1
lo65911,647956,Gold,1
lo65912,367697,Bronze,1
lo65913,205430,Bronze,1
lo65914,861083,Bronze,1
lo65915,105392,Bronze,1
lo65916,738511,Bronze,1
lo65917,465989,Bronze,1
lo65918,646169,Bronze,1
lo65919,977034,Bronze,1
lo65920,761771,Silver,1
lo65921,762879,Bronze,1
lo65922,962068,Silver,1
lo65923,733725,Bronze,1
lo65924,138590,Bronze,1
lo65925,584930,Bronze,1
lo65926,176376,Bronze,1
lo65927,830603,Elite,1
lo65928,383280,Bronze,1
lo65929,730301,Bronze,1
lo65930,672120,Bronze,1
lo65931,350675,Bronze,1
lo65932,352662,Bronze,1
lo65933,467041,Bronze,1
lo65934,856818,Bronze,1
lo65935,744090,Bronze,1
lo65936,369638,Platinum,1
lo65937,467418,Gold,1
lo65938,707259,Silver,1
lo65939,413808,Bronze,1
lo65940,160062,Platinum,1
lo65941,244245,Bronze,1
lo65942,206755,Bronze,1
lo65943,557627,Bronze,1
lo65944,179256,Gold,1
lo65945,772181,Bronze,1
lo65946,396190,Bronze,1
lo65947,782606,Gold,1
lo65948,264393,Gold,1
lo65949,292197,Elite,1
lo65950,554255,Bronze,1
lo65951,976269,Bronze,1
lo65952,104137,Bronze,1
lo65953,852930,Elite,1
lo65954,703273,Gold,1
lo65955,137952,Bronze,1
lo65956,134857,Bronze,1
lo65957,936044,Gold,1
lo65958,493573,Bronze,1
lo65959,933075,Bronze,1
lo65960,264237,VIP,1
lo65961,475845,Bronze,1
lo65962,535346,Bronze,1
lo65963,481605,Bronze,1
lo65964,651097,Bronze,1
lo65965,614219,Bronze,1
lo65966,579474,Bronze,1
lo65967,751639,Gold,1
lo65968,413186,Bronze,1
lo65969,337992,Silver,1
lo65970,579631,Gold,1
lo65971,984290,Bronze,1
lo65972,821151,Bronze,1
lo65973,410695,Silver,1
lo65974,744138,Bronze,1
lo65975,394252,Bronze,1
lo65976,438124,Silver,1
lo65977,495473,Bronze,1
lo65978,431631,Bronze,1
lo65979,191491,Bronze,1
lo65980,743758,Bronze,1
lo65981,455047,Bronze,1
lo65982,534082,Gold,1
lo65983,958869,Bronze,1
