geo_loc_id,latitude,longitude,postal_code
gl77919,32.715738,-117.161084,92132
gl77920,42.984923,-81.245277,M5B 3E4
gl77921,51.227741,6.773456,40595
gl77922,50.110922,8.682127,65936
gl77923,46.118462,-74.596185,H5Y 2S9
gl77924,45.501689,-73.567256,H4G 3T4
gl77925,50.110922,8.682127,60320
gl77926,51.507351,-0.127758,SW9 6SQ
gl77927,52.120533,11.627624,39116
gl77928,49.282729,-123.120738,V5R 1W3
gl77929,51.752021,-1.257726,OX4 4YW
gl77930,46.813878,-71.207981,G1B 3L5
gl77931,34.052234,-118.243685,90211
gl77932,37.774929,-122.419416,94129
gl77933,45.963589,-66.643115,E3B 2H2
gl77934,52.486243,-1.890401,B20 3BA
gl77935,51.507351,-0.127758,SE4 2NU
gl77936,25.76168,-80.19179,33168
gl77937,51.752021,-1.257726,OX4 4YW
gl77938,43.653226,-79.383184,P1L 8X8
gl77939,33.8366,-117.9143,92815
gl77940,52.486243,-1.890401,B2 4LS
gl77941,51.048615,-114.070846,T3E 2V9
gl77942,52.375892,9.73201,30629
gl77943,51.472253,-0.957451,RG4 5JP
gl77944,51.050409,13.737262,1219
gl77945,45.501689,-73.567256,H2Y 2W2
gl77946,52.486243,-1.890401,B20 3BA
gl77947,50.834406,-0.124847,BN2 3AL
gl77948,50.110922,8.682127,60320
gl77949,34.147785,-118.144516,91121
gl77950,52.486243,-1.890401,B29 5DW
gl77951,52.486243,-1.890401,35215
gl77952,45.42153,-75.697193,K1F 2R2
gl77953,49.282729,-123.120738,V5R 1W3
gl77954,52.486243,-1.890401,B20 3BA
gl77955,43.653226,-79.383184,M1R 4K3
gl77956,49.328625,-123.160198,V6V 8Z3
gl77957,52.486243,-1.890401,B20 3BA
gl77958,51.507351,-0.127758,N1 0DP
gl77959,33.749,-84.388,30367
gl77960,51.507351,-0.127758,SE4 2NU
gl77961,51.507351,-0.127758,E14 7L8
gl77962,34.052234,-118.243685,90101
gl77963,50.837645,-0.122104,BN2 4DA
gl77964,45.501689,-73.567256,H2Y 2W2
gl77965,50.816015,-0.065917,BN2 7FG
gl77966,45.501689,-73.567256,H2Y 4R4
gl77967,46.118462,-74.596185,H5Y 2S9
gl77968,33.448377,-112.074037,85052
gl77969,34.052234,-118.243685,90034
gl77970,52.486243,-1.890401,B2 4LS
gl77971,48.135125,11.58198,80800
gl77972,51.417083,-1.150411,RG7 5NF
gl77973,50.844931,-0.158915,BN1 5BD
gl77974,48.796045,9.009571,71299
gl77975,51.507351,-0.127758,N1 0DP
gl77976,43.653226,-79.383184,M2M 7K8
gl77977,39.739072,-75.539788,19821
gl77978,52.486243,-1.890401,35215
gl77979,39.739236,-104.990251,80289
gl77980,51.16522,7.067116,42697
gl77981,43.653226,-79.383184,M2M 7K8
gl77982,43.653226,-79.383184,M1R 4K3
gl77983,50.110922,8.682127,60320
gl77984,32.715738,-117.161084,92132
gl77985,49.00689,8.403653,76131
gl77986,51.474026,-0.987402,RG4 7BD
gl77987,52.375892,9.73201,30629
gl77988,51.227741,6.773456,40595
gl77989,44.101126,-77.576313,K8V 4B2
gl77990,49.992862,8.247253,55131
gl77991,48.544192,12.146853,84028
gl77992,33.448377,-112.074037,85052
gl77993,52.486243,-1.890401,B4 7SL
gl77994,49.895136,-97.138374,R3R 3T4
gl77995,37.774929,-122.419416,94129
gl77996,32.715738,-117.161084,92132
gl77997,58.301944,-134.419722,99821
gl77998,37.354108,-121.955236,95067
gl77999,25.76168,-80.19179,33166
gl78000,51.050409,13.737262,1219
gl78001,45.42153,-75.697193,K1F 2R2
gl78002,49.282729,-123.120738,V6E 3D9
gl78003,50.834406,-0.124847,BN2 3AL
gl78004,52.486243,-1.890401,B2 4LS
gl78005,25.76168,-80.19179,33176
gl78006,34.052234,-118.243685,90034
gl78007,49.328625,-123.160198,V6V 8Z3
gl78008,37.354108,-121.955236,95067
gl78009,33.448377,-112.074037,85052
gl78010,49.282729,-123.120738,V5R 1W3
gl78011,46.813878,-71.207981,G1B 3L5
gl78012,52.486243,-1.890401,35215
gl78013,51.050409,13.737262,1219
gl78014,50.834406,-0.124847,BN2 3AL
gl78015,45.501689,-73.567256,H2T 9K8
gl78016,32.080899,-81.091203,31412
gl78017,43.653226,-79.383184,P1L 8X8
gl78018,52.678419,-2.445258,TZ3 4BW
gl78019,39.739236,-104.990251,80287
gl78020,49.487459,8.466039,68165
gl78021,51.472253,-0.957451,RG4 5JP
gl78022,43.653226,-79.383184,P1J 8T7
gl78023,50.110922,8.682127,65936
gl78024,51.472253,-0.957451,RG4 5JP
gl78025,51.16522,7.067116,42697
gl78026,51.436477,-0.914127,RG6 7JR
gl78027,50.11632,-122.957356,V6T 1Y8
gl78028,50.11632,-122.957356,V6T 1Y8
gl78029,37.354108,-121.955236,95067
gl78030,52.120533,11.627624,39116
gl78031,52.486243,-1.890401,35215
gl78032,34.147785,-118.144516,91121
gl78033,52.520007,13.404954,10711
gl78034,48.796045,9.009571,71299
gl78035,52.375892,9.73201,30629
gl78036,50.110922,8.682127,65936
gl78037,51.507351,-0.127758,SW9 6SQ
gl78038,25.76168,-80.19179,33170
gl78039,48.428421,-123.365644,V10 6T5
gl78040,51.507351,-0.127758,NW1 1LJ
gl78041,52.486243,-1.890401,35215
gl78042,51.507351,-0.127758,NW1 1LJ
gl78043,39.739236,-104.990251,80289
gl78044,43.653226,-79.383184,M2Z 4K1
gl78045,49.282729,-123.120738,V5R 1W3
gl78046,51.752021,-1.257726,OX4 4YW
gl78047,50.816015,-0.065917,BN2 7FG
gl78048,51.507351,-0.127758,SW1A 1NJ
gl78049,39.739236,-104.990251,80287
gl78050,52.486243,-1.890401,B29 5DW
gl78051,45.501689,-73.567256,H2T 2J6
gl78052,53.079296,8.801694,28759
gl78053,51.488204,-2.646076,BS9 2JR
gl78054,34.052234,-118.243685,90203
gl78055,53.551085,9.993682,21037
gl78056,52.375892,9.73201,30629
gl78057,45.501689,-73.567256,H4G 3T4
gl78058,51.507351,-0.127758,SW9 6SQ
gl78059,52.486243,-1.890401,B20 3BA
gl78060,52.120533,11.627624,39116
gl78061,52.375892,9.73201,30627
gl78062,44.231172,-76.485954,M9K 2P4
gl78063,51.507351,-0.127758,N11 1BD
gl78064,37.354108,-121.955236,95067
gl78065,48.428421,-123.365644,V10 6T5
gl78066,51.507351,-0.127758,SE4 2NU
gl78067,50.11632,-122.957356,V6T 1Y8
gl78068,43.653226,-79.383184,M8Y 4K8
gl78069,48.135125,11.58198,80331
gl78070,52.486243,-1.890401,B29 5DW
gl78071,52.486243,-1.890401,B4 7SL
gl78072,45.428731,-75.713366,J8Y 3Z5
gl78073,52.062193,-0.811732,MK17 9EA
gl78074,40.014986,-105.270546,80339
gl78075,43.653226,-79.383184,M2M 7K8
gl78076,51.050409,13.737262,1219
gl78077,39.739236,-104.990251,80287
gl78078,52.486243,-1.890401,B29 5DW
gl78079,49.487459,8.466039,68165
gl78080,50.844931,-0.158915,BN1 5BD
gl78081,52.486243,-1.890401,B4 7SL
gl78082,51.16522,7.067116,42697
gl78083,51.481845,7.216236,44867
gl78084,49.282729,-123.120738,V6E 3Z3
gl78085,61.2181,-149.9003,99534
gl78086,44.648764,-63.575239,B3J 9S2
gl78087,25.76168,-80.19179,33176
gl78088,48.135125,11.58198,80331
gl78089,50.816015,-0.065917,BN2 7FG
gl78090,50.844931,-0.158915,BN1 5BD
gl78091,51.752021,-1.257726,OX4 1LJ
gl78092,48.544192,12.146853,84028
gl78093,45.501689,-73.567256,H2T 2J6
gl78094,50.110922,8.682127,65936
gl78095,37.774929,-122.419416,94127
gl78096,33.448377,-112.074037,85052
gl78097,51.048615,-114.070846,T3E 2V9
gl78098,51.16522,7.067116,42697
gl78099,44.231172,-76.485954,M9K 2P4
gl78100,50.913425,-1.29459,SO30 0PZ
gl78101,51.472253,-0.957451,RG4 5JP
gl78102,34.052234,-118.243685,90101
gl78103,52.520007,13.404954,12527
gl78104,52.375892,9.73201,30627
gl78105,43.653226,-79.383184,P1J 8T7
gl78106,52.375892,9.73201,30629
gl78107,52.486243,-1.890401,B2 4LS
gl78108,61.2181,-149.9003,99534
gl78109,52.486243,-1.890401,B2 4LS
gl78110,44.101126,-77.576313,K8V 4B2
gl78111,34.052234,-118.243685,90203
gl78112,52.486243,-1.890401,B20 3BA
gl78113,50.834406,-0.124847,BN2 3AL
gl78114,52.120533,11.627624,39116
gl78115,25.76168,-80.19179,33170
gl78116,50.110922,8.682127,65936
gl78117,52.486243,-1.890401,B20 3BA
gl78118,50.110922,8.682127,65936
gl78119,25.76168,-80.19179,33024
gl78120,45.963589,-66.643115,E3B 2H2
gl78121,34.052234,-118.243685,90045
gl78122,50.816015,-0.065917,BN2 7FG
gl78123,52.678419,-2.445258,TZ3 4BW
gl78124,53.079296,8.801694,28759
gl78125,52.375892,9.73201,30627
gl78126,51.507351,-0.127758,SW1A 1NJ
gl78127,44.101126,-77.576313,K8V 4B2
gl78128,33.8366,-117.9143,92815
gl78129,53.551085,9.993682,21037
gl78130,47.56151,-52.712577,A1C 6H9
gl78131,25.76168,-80.19179,33168
gl78132,51.507351,-0.127758,SE4 2NU
gl78133,47.56151,-52.712577,A1C 6H9
gl78134,53.079296,8.801694,28759
gl78135,45.963589,-66.643115,E3B 2H2
gl78136,50.816015,-0.065917,BN2 7FG
gl78137,34.052234,-118.243685,90203
gl78138,61.2181,-149.9003,99534
gl78139,39.739236,-104.990251,80279
gl78140,51.507351,-0.127758,SE4 2NU
gl78141,50.834406,-0.124847,BN2 3AL
gl78142,37.774929,-122.419416,94129
gl78143,51.050409,13.737262,1219
gl78144,28.538335,-81.379236,32812
gl78145,51.507351,-0.127758,E14 7L8
gl78146,49.282729,-123.120738,V5R 1W3
gl78147,48.135125,11.58198,80331
gl78148,52.486243,-1.890401,35215
gl78149,43.653226,-79.383184,M2M 7K8
gl78150,51.050409,13.737262,1219
gl78151,50.11632,-122.957356,V6T 1Y8
gl78152,25.76168,-80.19179,33166
gl78153,50.816015,-0.065917,BN2 7FG
gl78154,52.486243,-1.890401,B20 3BA
gl78155,52.120533,11.627624,39116
gl78156,46.813878,-71.207981,G1B 3L5
gl78157,51.507351,-0.127758,E7 8EZ
gl78158,51.488204,-2.646076,BS9 2JR
gl78159,52.486243,-1.890401,B2 4LS
gl78160,39.739236,-104.990251,80279
gl78161,32.715738,-117.161084,92132
gl78162,52.486243,-1.890401,35215
gl78163,39.739236,-104.990251,80279
gl78164,47.56151,-52.712577,A1C 6H9
gl78165,43.653226,-79.383184,M2M 7K8
gl78166,44.101126,-77.576313,K8V 4B2
gl78167,52.486243,-1.890401,B20 3BA
gl78168,52.375892,9.73201,30629
gl78169,51.472253,-0.957451,RG4 5JP
gl78170,51.507351,-0.127758,E13 8DB
gl78171,34.052234,-118.243685,90034
gl78172,50.110922,8.682127,60320
gl78173,34.052234,-118.243685,90101
gl78174,37.774929,-122.419416,94133
gl78175,51.507351,-0.127758,SW9 6SQ
gl78176,50.7753,6.0839,44143
gl78177,51.507351,-0.127758,E13 8DB
gl78178,51.488204,-2.646076,BS9 2JR
gl78179,52.375892,9.73201,30629
gl78180,34.147785,-118.144516,91121
gl78181,33.8366,-117.9143,92815
gl78182,49.282729,-123.120738,V5R 1W3
gl78183,50.110922,8.682127,60386
gl78184,50.110922,8.682127,60386
gl78185,39.739236,-104.990251,80289
gl78186,50.834406,-0.124847,BN2 3AL
gl78187,49.282729,-123.120738,V5R 1W3
gl78188,43.653226,-79.383184,M8Y 4K8
gl78189,51.227741,6.773456,40595
gl78190,53.551085,9.993682,21037
gl78191,25.76168,-80.19179,33168
gl78192,52.486243,-1.890401,B20 3BA
gl78193,45.428731,-75.713366,J8Y 3Z5
gl78194,51.507351,-0.127758,NW1 1LJ
gl78195,43.653226,-79.383184,M2M 7K8
gl78196,34.052234,-118.243685,90045
gl78197,25.76168,-80.19179,33024
gl78198,25.76168,-80.19179,33176
gl78199,52.486243,-1.890401,B2 4LS
gl78200,51.048615,-114.070846,T3E 2V9
gl78201,33.448377,-112.074037,85052
gl78202,49.282729,-123.120738,V6E 3D9
gl78203,52.062193,-0.811732,MK17 0PR
gl78204,50.837645,-0.122104,BN2 4DA
gl78205,44.648764,-63.575239,B3C 2M8
gl78206,51.050409,13.737262,1219
gl78207,34.052234,-118.243685,90211
gl78208,52.486243,-1.890401,B20 3BA
gl78209,45.501689,-73.567256,H2T 9K8
gl78210,51.507351,-0.127758,NW1 1LJ
gl78211,43.653226,-79.383184,P1L 8X8
gl78212,51.507351,-0.127758,N11 1BD
gl78213,51.752021,-1.257726,OX4 4YW
gl78214,51.227741,6.773456,40595
gl78215,45.963589,-66.643115,E3B 2H2
gl78216,37.774929,-122.419416,94127
gl78217,51.507351,-0.127758,E7 8EZ
gl78218,33.8366,-117.9143,92815
gl78219,52.486243,-1.890401,35215
gl78220,51.507351,-0.127758,SW1A 1NJ
gl78221,51.752021,-1.257726,OX4 1LJ
gl78222,51.507351,-0.127758,SW9 6SQ
gl78223,47.56151,-52.712577,A1C 6H9
gl78224,51.507351,-0.127758,E7 8EZ
gl78225,51.227741,6.773456,40595
gl78226,49.487459,8.466039,68165
gl78227,50.110922,8.682127,60320
gl78228,52.062193,-0.811732,MK17 9EA
gl78229,51.507351,-0.127758,N1 0DP
gl78230,51.050409,13.737262,1219
gl78231,51.507351,-0.127758,SE4 2NU
gl78232,51.472253,-0.957451,RG4 5JP
gl78233,45.501689,-73.567256,H2T 9K8
gl78234,51.227741,6.773456,40595
gl78235,45.42153,-75.697193,K1F 2R2
gl78236,51.507351,-0.127758,NW1 1LJ
gl78237,34.147785,-118.144516,91121
gl78238,50.913425,-1.29459,SO30 0PZ
gl78239,43.653226,-79.383184,M2M 6J7
gl78240,39.739236,-104.990251,80279
gl78241,51.227741,6.773456,40595
gl78242,49.487459,8.466039,68165
gl78243,44.101126,-77.576313,K8V 4B2
gl78244,51.752021,-1.257726,MK17 9EA
gl78245,52.375892,9.73201,30629
gl78246,46.087817,-64.778231,E1A 2A7
gl78247,56.234182,-117.289384,T9O 2W2
gl78248,50.913425,-1.29459,SO30 0PZ
gl78249,33.448377,-112.074037,85052
gl78250,50.110922,8.682127,60386
gl78251,49.895136,-97.138374,R2C 0M5
gl78252,45.501689,-73.567256,H2Y 2W2
gl78253,37.774929,-122.419416,94133
gl78254,45.501689,-73.567256,H2Y 2W2
gl78255,51.752021,-1.257726,OX4 4YW
gl78256,28.538335,-81.379236,32812
gl78257,48.135125,11.58198,80331
gl78258,45.501689,-73.567256,H2Y 2W2
gl78259,49.487459,8.466039,68165
gl78260,34.052234,-118.243685,90203
gl78261,25.76168,-80.19179,33169
gl78262,25.76168,-80.19179,33166
gl78263,32.715738,-117.161084,92129
gl78264,32.715738,-117.161084,92120
gl78265,37.774929,-122.419416,94133
gl78266,43.653226,-79.383184,P2T 6G3
gl78267,50.110922,8.682127,65936
gl78268,45.42153,-75.697193,K1F 2R2
gl78269,32.715738,-117.161084,92132
gl78270,49.282729,-123.120738,V5R 1W3
gl78271,38.833882,-104.821363,80925
gl78272,51.507351,-0.127758,SW9 6SQ
gl78273,46.087817,-64.778231,E1A 2A7
gl78274,48.544192,12.146853,84028
gl78275,50.110922,8.682127,60320
gl78276,51.752021,-1.257726,OX4 4QL
gl78277,45.428731,-75.713366,J8Y 3Z5
gl78278,49.895136,-97.138374,R3R 3T4
gl78279,53.079296,8.801694,28759
gl78280,51.752021,-1.257726,MK17 9EA
gl78281,51.050409,13.737262,1219
gl78282,51.417083,-1.150411,RG7 5NF
gl78283,37.354108,-121.955236,95067
gl78284,52.678419,-2.445258,TZ3 4BW
gl78285,37.869902,-122.270013,94712
gl78286,50.816015,-0.065917,BN2 7FG
gl78287,37.774929,-122.419416,94129
gl78288,43.653226,-79.383184,P1W 1K4
gl78289,46.813878,-71.207981,G1B 3L5
gl78290,52.486243,-1.890401,35215
gl78291,49.452102,11.076665,90451
gl78292,48.135125,11.58198,80800
gl78293,51.752021,-1.257726,OX4 4QL
gl78294,50.816015,-0.065917,BN2 7FG
gl78295,51.752021,-1.257726,OX4 4YW
gl78296,52.486243,-1.890401,B20 3BA
gl78297,53.079296,8.801694,28759
gl78298,52.375892,9.73201,30627
gl78299,53.551085,9.993682,21037
gl78300,37.869902,-122.270013,94712
gl78301,25.76168,-80.19179,33168
gl78302,53.551085,9.993682,21037
gl78303,48.428421,-123.365644,V10 6T5
gl78304,51.507351,-0.127758,SW1A 1NJ
gl78305,51.507351,-0.127758,N1 6DG
gl78306,34.147785,-118.144516,91121
gl78307,48.135125,11.58198,80331
gl78308,48.135125,11.58198,80331
gl78309,45.963589,-66.643115,E3B 2H2
gl78310,51.472253,-0.957451,RG4 5JP
gl78311,39.739072,-75.539788,19821
gl78312,50.110922,8.682127,60320
gl78313,34.052234,-118.243685,90101
gl78314,43.653226,-79.383184,M2M 6J7
gl78315,44.231172,-76.485954,M9K 2P4
gl78316,50.834406,-0.124847,BN2 3AL
gl78317,51.507351,-0.127758,SW9 6SQ
gl78318,52.062193,-0.811732,MK17 9EA
gl78319,45.501689,-73.567256,H2T 2J6
gl78320,51.050409,13.737262,1219
gl78321,40.014986,-105.270546,80339
gl78322,33.749,-84.388,30352
gl78323,34.052234,-118.243685,90101
gl78324,50.834406,-0.124847,BN2 3AL
gl78325,51.1784,-115.5708,T4V 1D4
gl78326,46.813878,-71.207981,G1B 3L5
gl78327,48.428421,-123.365644,V10 6T5
gl78328,49.98875,8.421698,65428
gl78329,52.120533,11.627624,39116
gl78330,50.913425,-1.29459,SO30 0PZ
gl78331,33.8366,-117.9143,92815
gl78332,43.653226,-79.383184,M1R 4K3
gl78333,53.079296,8.801694,28759
gl78334,48.135125,11.58198,80331
gl78335,51.227741,6.773456,40213
gl78336,49.452102,11.076665,90451
gl78337,49.282729,-123.120738,V5R 1W3
gl78338,25.76168,-80.19179,33170
gl78339,50.816015,-0.065917,BN2 7FG
gl78340,53.551085,9.993682,21037
gl78341,38.833882,-104.821363,80925
gl78342,34.052234,-118.243685,90101
gl78343,43.653226,-79.383184,M1R 4K3
gl78344,55.759627,-120.237662,U5I 4F1
gl78345,49.00689,8.403653,76131
gl78346,43.653226,-79.383184,M2Z 4K1
gl78347,49.452102,11.076665,90451
gl78348,49.992862,8.247253,55131
gl78349,39.739236,-104.990251,80287
gl78350,48.428421,-123.365644,V10 6T5
gl78351,52.486243,-1.890401,B4 7SL
gl78352,51.507351,-0.127758,SW9 6SQ
gl78353,43.653226,-79.383184,P5S 6R4
gl78354,49.282729,-123.120738,V6E 3Z3
gl78355,34.052234,-118.243685,90034
gl78356,53.079296,8.801694,28759
gl78357,53.551085,9.993682,21037
gl78358,39.739236,-104.990251,80289
gl78359,33.8366,-117.9143,92815
gl78360,52.486243,-1.890401,B20 3BA
gl78361,48.135125,11.58198,80331
gl78362,43.653226,-79.383184,P1J 8T7
gl78363,34.052234,-118.243685,90034
gl78364,43.653226,-79.383184,P1W 1K4
gl78365,25.76168,-80.19179,33169
gl78366,51.752021,-1.257726,OX4 1LJ
gl78367,50.110922,8.682127,60386
gl78368,34.052234,-118.243685,90034
gl78369,51.488204,-2.646076,BS9 2JR
gl78370,51.436477,-0.914127,RG6 7JR
gl78371,34.052234,-118.243685,90034
gl78372,50.11632,-122.957356,V6T 1Y8
gl78373,50.110922,8.682127,65936
gl78374,25.76168,-80.19179,33176
gl78375,50.110922,8.682127,65936
gl78376,44.648764,-63.575239,B3J 9S2
gl78377,51.507351,-0.127758,SE4 2NU
gl78378,51.481845,7.216236,44867
gl78379,50.11632,-122.957356,V6T 1Y8
gl78380,55.759627,-120.237662,U5I 4F1
gl78381,34.052234,-118.243685,90101
gl78382,53.079296,8.801694,28759
gl78383,51.507351,-0.127758,SE4 2NU
gl78384,46.087817,-64.778231,E1A 2A7
gl78385,51.507351,-0.127758,SW1A 1NJ
gl78386,58.301944,-134.419722,99821
gl78387,25.76168,-80.19179,33176
gl78388,49.282729,-123.120738,V5R 1W3
gl78389,51.507351,-0.127758,E14 7L8
gl78390,51.507351,-0.127758,SW9 6SQ
gl78391,50.110922,8.682127,65936
gl78392,33.448377,-112.074037,85052
gl78393,53.079296,8.801694,28759
gl78394,51.474026,-0.987402,RG4 7BD
gl78395,39.739072,-75.539788,19821
gl78396,52.062193,-0.811732,MK17 9EA
gl78397,58.301944,-134.419722,99821
gl78398,46.813878,-71.207981,G1B 3L5
gl78399,52.486243,-1.890401,B20 3BA
gl78400,49.282729,-123.120738,V6E 3Z3
gl78401,50.834406,-0.124847,BN2 3AL
gl78402,34.052234,-118.243685,90211
gl78403,53.551085,9.993682,21037
gl78404,44.101126,-77.576313,K8V 4B2
gl78405,53.551085,9.993682,21037
gl78406,49.487459,8.466039,68165
gl78407,44.648764,-63.575239,B3J 9S2
gl78408,52.062193,-0.811732,MK17 9EA
gl78409,51.050409,13.737262,1219
gl78410,44.101126,-77.576313,K8V 4B2
gl78411,25.76168,-80.19179,33169
gl78412,52.486243,-1.890401,35215
gl78413,41.117744,-73.408158,6874
gl78414,25.76168,-80.19179,33170
gl78415,52.486243,-1.890401,B20 3BA
gl78416,50.110922,8.682127,65936
gl78417,53.079296,8.801694,28759
gl78418,61.2181,-149.9003,99534
gl78419,52.486243,-1.890401,B20 3BA
gl78420,41.117744,-73.408158,6874
gl78421,32.715738,-117.161084,92129
gl78422,55.759627,-120.237662,U5I 4F1
gl78423,25.76168,-80.19179,33168
gl78424,48.135125,11.58198,80331
gl78425,52.062193,-0.811732,MK17 9EA
gl78426,51.752021,-1.257726,OX4 4YW
gl78427,48.135125,11.58198,80331
gl78428,25.76168,-80.19179,33170
gl78429,52.486243,-1.890401,B2 4LS
gl78430,51.481845,7.216236,44867
gl78431,51.752021,-1.257726,OX4 4YW
gl78432,52.486243,-1.890401,B4 7SL
gl78433,49.282729,-123.120738,V5R 1W3
gl78434,53.551085,9.993682,21037
gl78435,52.486243,-1.890401,35215
gl78436,51.472253,-0.957451,RG4 5JP
gl78437,47.56151,-52.712577,A1C 6H9
gl78438,55.759627,-120.237662,U5I 4F1
gl78439,51.472253,-0.957451,RG4 5JP
gl78440,53.551085,9.993682,21037
gl78441,52.486243,-1.890401,B4 7SL
gl78442,34.052234,-118.243685,90034
gl78443,50.844931,-0.158915,BN1 5BD
gl78444,51.227741,6.773456,40595
gl78445,37.774929,-122.419416,94129
gl78446,49.328625,-123.160198,V6V 8Z3
gl78447,51.227741,6.773456,40595
gl78448,28.538335,-81.379236,32812
gl78449,51.507351,-0.127758,N1 6DG
gl78450,51.507351,-0.127758,N1 0DP
gl78451,49.992862,8.247253,55131
gl78452,51.507351,-0.127758,SW9 6SQ
gl78453,48.135125,11.58198,80331
gl78454,51.507351,-0.127758,N1 0DP
gl78455,51.513587,7.465298,44413
gl78456,37.774929,-122.419416,94127
gl78457,52.486243,-1.890401,B2 4LS
gl78458,46.118462,-74.596185,H5Y 2S9
gl78459,51.507351,-0.127758,NW1 1LJ
gl78460,50.937531,6.960279,51149
gl78461,50.11632,-122.957356,V6T 1Y8
gl78462,49.00689,8.403653,76131
gl78463,32.715738,-117.161084,92112
gl78464,49.282729,-123.120738,V6E 3Z3
gl78465,50.11632,-122.957356,V6T 1Y8
gl78466,50.110922,8.682127,65936
gl78467,32.715738,-117.161084,92129
gl78468,52.062193,-0.811732,MK17 9EA
gl78469,40.014986,-105.270546,80332
gl78470,51.472253,-0.957451,RG4 5JP
gl78471,45.42153,-75.697193,K1F 2R2
gl78472,49.282729,-123.120738,V6E 3D9
gl78473,39.739072,-75.539788,19821
gl78474,51.507351,-0.127758,W1T 1LT
gl78475,51.752021,-1.257726,MK17 9EA
gl78476,58.301944,-134.419722,99821
gl78477,50.110922,8.682127,65936
gl78478,48.135125,11.58198,80331
gl78479,52.486243,-1.890401,B29 5DW
gl78480,51.752021,-1.257726,OX4 4YW
gl78481,50.110922,8.682127,60386
gl78482,51.507351,-0.127758,N1 0DP
gl78483,48.428421,-123.365644,V10 6T5
gl78484,44.231172,-76.485954,M9K 2P4
gl78485,50.834406,-0.124847,BN2 3AL
gl78486,52.486243,-1.890401,B4 7SL
gl78487,43.653226,-79.383184,P1J 8T7
gl78488,38.833882,-104.821363,80925
gl78489,32.715738,-117.161084,92129
gl78490,37.774929,-122.419416,94133
gl78491,51.481845,7.216236,44867
gl78492,48.544192,12.146853,84028
gl78493,50.110922,8.682127,65936
gl78494,51.752021,-1.257726,OX4 1LJ
gl78495,52.678419,-2.445258,TZ3 4BW
gl78496,51.507351,-0.127758,E14 7L8
gl78497,50.816015,-0.065917,BN2 7FG
gl78498,45.428731,-75.713366,J8Y 3Z5
gl78499,49.282729,-123.120738,V6E 3Z3
gl78500,49.992862,8.247253,55131
gl78501,51.16522,7.067116,42697
gl78502,48.135125,11.58198,80800
gl78503,51.507351,-0.127758,E13 8DB
gl78504,44.101126,-77.576313,K8V 4B2
gl78505,43.653226,-79.383184,P1L 8X8
gl78506,47.56151,-52.712577,A1C 6H9
gl78507,52.520007,13.404954,12527
gl78508,37.354108,-121.955236,95067
gl78509,50.816015,-0.065917,BN2 7FG
gl78510,51.507351,-0.127758,N1 0DP
gl78511,51.507351,-0.127758,NW1 1LJ
gl78512,55.759627,-120.237662,U5I 4F1
gl78513,34.147785,-118.144516,91121
gl78514,37.869902,-122.270013,94712
gl78515,51.752021,-1.257726,OX4 1LJ
gl78516,52.486243,-1.890401,B2 4LS
gl78517,45.42153,-75.697193,K1F 2R2
gl78518,50.816015,-0.065917,BN2 7FG
gl78519,51.227741,6.773456,40595
gl78520,52.486243,-1.890401,B20 3BA
gl78521,49.00689,8.403653,76131
gl78522,46.813878,-71.207981,G1B 3L5
gl78523,48.135125,11.58198,80331
gl78524,38.833882,-104.821363,80925
gl78525,58.301944,-134.419722,99821
gl78526,49.282729,-123.120738,V5R 1W3
gl78527,50.11632,-122.957356,V6T 1Y8
gl78528,51.507351,-0.127758,SW9 6SQ
gl78529,42.984923,-81.245277,M5B 3E4
gl78530,46.522099,-80.953035,M5V 1G5
gl78531,51.507351,-0.127758,N11 1BD
gl78532,50.110922,8.682127,65936
gl78533,51.227741,6.773456,40595
gl78534,50.913425,-1.29459,SO30 0PZ
gl78535,34.147785,-118.144516,91121
gl78536,52.120533,11.627624,39116
gl78537,33.448377,-112.074037,85052
gl78538,45.501689,-73.567256,H2T 9K8
gl78539,52.062193,-0.811732,MK17 9EA
gl78540,45.501689,-73.567256,H2Y 2W2
gl78541,50.7753,6.0839,44143
gl78542,50.11632,-122.957356,V6T 1Y8
gl78543,46.118462,-74.596185,H5Y 2S9
gl78544,51.752021,-1.257726,OX4 4QL
gl78545,52.120533,11.627624,39116
gl78546,43.653226,-79.383184,M8Y 4K8
gl78547,51.1784,-115.5708,T4V 1D4
gl78548,51.507351,-0.127758,NW1 1LJ
gl78549,39.739236,-104.990251,80287
gl78550,53.551085,9.993682,21037
gl78551,50.937531,6.960279,51149
gl78552,51.507351,-0.127758,N1 0DP
gl78553,53.551085,9.993682,21037
gl78554,49.282729,-123.120738,V6E 3Z3
gl78555,52.486243,-1.890401,35215
gl78556,53.079296,8.801694,28759
gl78557,53.079296,8.801694,28759
gl78558,48.544192,12.146853,84028
gl78559,51.338761,6.585342,47807
gl78560,40.014986,-105.270546,80332
gl78561,51.507351,-0.127758,SW9 6SQ
gl78562,43.653226,-79.383184,P1J 8T7
gl78563,49.895136,-97.138374,R3R 3T4
gl78564,37.354108,-121.955236,95067
gl78565,46.813878,-71.207981,G1B 3L5
gl78566,51.338761,6.585342,47807
gl78567,49.282729,-123.120738,V6E 3Z3
gl78568,46.813878,-71.207981,G1B 3L5
gl78569,55.759627,-120.237662,U5I 4F1
gl78570,25.76168,-80.19179,33176
